World;Level;Type;ID;Location;IsProbed;ReplayIDWithinWorld
L;5;Face;05;BottomLeft;False;1
L;5;None;;TopRight;True;1
L;5;None;;TopRight;False;1
L;5;Face;03;TopLeft;False;1
L;5;Object;06;BottomLeft;False;1
L;5;Object;09;TopRight;True;1
L;5;Object;04;BottomLeft;False;1
L;5;None;;TopLeft;False;1
L;5;Face;09;BottomLeft;False;1
L;5;Face;07;TopLeft;True;1
L;5;Face;02;BottomRight;False;1
L;5;Face;08;BottomRight;True;1
L;5;Object;08;TopLeft;False;1
L;5;Object;05;BottomRight;False;1
L;5;Face;06;TopRight;False;1
L;5;Object;03;TopRight;True;1
L;5;Face;10;TopRight;False;1
L;5;Object;02;TopLeft;True;1
L;5;Object;07;BottomRight;False;1
L;5;Object;01;TopRight;False;1
L;5;Object;10;TopLeft;False;1
L;5;Face;01;BottomLeft;True;1
L;5;None;;BottomRight;False;1
L;5;None;;BottomLeft;True;1
L;6;Face;10;BottomRight;False;0
L;6;None;;BottomLeft;False;0
L;6;Face;06;BottomRight;False;0
L;6;Face;01;TopLeft;True;0
L;6;None;;TopLeft;False;0
L;6;Object;02;BottomLeft;True;0
L;6;Object;04;TopLeft;False;0
L;6;Object;08;BottomLeft;False;0
L;6;Face;08;TopRight;True;0
L;6;Object;01;BottomRight;False;0
L;6;Object;10;BottomLeft;False;0
L;6;None;;TopRight;False;0
L;6;Object;03;BottomRight;True;0
L;6;Face;07;BottomLeft;False;0
L;6;Object;09;BottomRight;True;0
L;6;Object;06;TopLeft;False;0
L;6;Face;02;TopRight;False;0
L;6;Face;03;BottomLeft;False;0
L;6;None;;BottomRight;True;0
L;6;Object;07;TopRight;False;0
L;6;Face;05;TopLeft;True;0
L;6;Object;05;TopRight;False;0
L;6;Face;04;TopRight;False;0
L;6;None;;BottomLeft;True;0
L;6;Face;09;TopLeft;False;0
L;7;Object;10;BottomRight;False;1
L;7;Object;01;TopLeft;True;1
L;7;Object;04;TopRight;False;1
L;7;Face;01;BottomRight;False;1
L;7;Object;05;TopLeft;True;1
L;7;Face;07;TopRight;False;1
L;7;Object;09;TopLeft;False;1
L;7;None;;TopLeft;False;1
L;7;Face;02;BottomLeft;True;1
L;7;Object;02;TopRight;False;1
L;7;Face;08;BottomLeft;False;1
L;7;Face;10;BottomLeft;False;1
L;7;None;;TopRight;True;1
L;7;Face;04;TopLeft;False;1
L;7;Face;09;BottomRight;True;1
L;7;None;;BottomLeft;False;1
L;7;Object;07;BottomLeft;False;1
L;7;None;;BottomRight;False;1
L;7;None;;TopLeft;True;1
L;7;Object;06;BottomRight;False;1
L;7;Face;05;TopRight;False;1
L;7;Object;08;TopRight;True;1
L;7;Face;06;TopLeft;False;1
L;7;Object;03;BottomLeft;False;1
L;7;Face;03;BottomRight;True;1
